@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,cadical_hack_gb,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,cadical_Less_UP,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,cadical_PriPro,3710.14,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,cadical_rp,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,cadical_sc2021,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,cadical_SCAVEL01,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,cleanMaple,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,hCaD,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,hKis,3791.86,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,kissat_bonus,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,kissat_cf,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,kissat_gb,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,kissat_MAB,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,kissat_sat_crvr_gb,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,kissat_sc2021,527.37,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,kissat_sc2021_sat,430.366,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,kissat_sc2021_sweep,471.174,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,lstech_maple,1032.74,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,Maple_MBDR_BJL6_Tier2,1159.68,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,Maple_simp21,588.379,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,MapleSSV,180.418,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,opsat_R21,545.179,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,ParaFORST,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,ParaFORST_NoMDM,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,Relaxed_LCFTP,2793.01,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,Relaxed_LCMDCBDL_SCAVEL01,2753.59,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v43-c30960-03-S1088632852.shuffled-as.sat03-1725.cnf,1,slime,4089.1,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v50-c36000-01-S33776929.shuffled-as.sat03-1728.cnf,1,cadical_hack_gb,999.669,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v50-c36000-01-S33776929.shuffled-as.sat03-1728.cnf,1,cadical_Less_UP,484.873,ok
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v50-c36000-01-S33776929.shuffled-as.sat03-1728.cnf,1,cadical_PriPro,10000,timeout
datas/sc2002/random/dequen/treshold/gencnf-k10-r720-v50-c36000-01-S33776929.shuffled-as.sat03-1728.cnf,1,cadical_rp,281.344,ok
